tonnage,homeport_state_1789_fr,year,pointcall_province,pointcall_admiralty,pointcall_action,tonnage_class,homeport,ferme_bureau,flag,pointcall,ferme_direction
50,Provinces-Unies,1789,Flandre,Dunkerque,out,[21-50],Flessingue,Dunkerque,Dutch,Dunkerque,Lille
125,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
145,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
50,Provinces-Unies,1789,Flandre,Dunkerque,out,[21-50],Flessingue,Dunkerque,Dutch,Dunkerque,Lille
40,France,1789,Flandre,Dunkerque,out,[21-50],Dunkerque,Dunkerque,French,Dunkerque,Lille
180,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
62,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Peckel,Dunkerque,Dutch,Dunkerque,Lille
160,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
135,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
65,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lyme Regis,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
105,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Yarmouth,Dunkerque,British,Dunkerque,Lille
145,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
135,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
140,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
180,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Londres,Dunkerque,British,Dunkerque,Lille
135,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
70,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Yarmouth,Dunkerque,British,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
125,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
105,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Lynn,Dunkerque,British,Dunkerque,Lille
180,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Londres,Dunkerque,British,Dunkerque,Lille
155,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
125,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
145,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
125,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Dundee,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
260,Grande-Bretagne,1789,Flandre,Dunkerque,out,[201-500],Sunderland,Dunkerque,British,Dunkerque,Lille
70,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
155,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
145,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
170,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Aberdeen,Dunkerque,British,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
180,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
90,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
35,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Londres,Dunkerque,British,Dunkerque,Lille
120,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Scherboroug,Dunkerque,British,Dunkerque,Lille
70,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sunderland,Dunkerque,British,Dunkerque,Lille
162,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Sunderland,Dunkerque,British,Dunkerque,Lille
84,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Southwould,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Southampton,Dunkerque,British,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Dundee,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Limekilnes [Limerick],Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Southampton,Dunkerque,British,Dunkerque,Lille
200,Danemark,1789,Flandre,Dunkerque,out,[101-200],Song,Dunkerque,Danish/Norwegian,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Scharboroug,Dunkerque,British,Dunkerque,Lille
50,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],New Haven,Dunkerque,British,Dunkerque,Lille
100,France,1789,Flandre,Dunkerque,out,[51-100],Dunkerque,Dunkerque,French,Dunkerque,Lille
90,France,1789,Flandre,Dunkerque,out,[51-100],Dunkerque,Dunkerque,French,Dunkerque,Lille
90,France,1789,Flandre,Dunkerque,out,[51-100],Pennerf,Dunkerque,French,Dunkerque,Lille
105,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Wells,Dunkerque,British,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Scheveningen,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelingue,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelingue,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelingue,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Schevelinge,Dunkerque,Dutch,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Scharam,Dunkerque,British,Dunkerque,Lille
20,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Sandwich,Dunkerque,British,Dunkerque,Lille
120,France,1789,Flandre,Dunkerque,out,[101-200],Dunkerque,Dunkerque,French,Dunkerque,Lille
115,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Greenock,Dunkerque,British,Dunkerque,Lille
170,Etats-Unis d'Amérique,1789,Flandre,Dunkerque,out,[101-200],Newburry [aux USA],Dunkerque,USA,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Kincardine,Dunkerque,British,Dunkerque,Lille
80,France,1789,Flandre,Dunkerque,out,[51-100],Saint Martin,Dunkerque,French,Dunkerque,Lille
77,France,1789,Flandre,Dunkerque,out,[51-100],Saint Briac,Dunkerque,French,Dunkerque,Lille
100,France,1789,Flandre,Dunkerque,out,[51-100],Saint Malo,Dunkerque,French,Dunkerque,Lille
65,France,1789,Flandre,Dunkerque,out,[51-100],Saint Brieux,Dunkerque,French,Dunkerque,Lille
72,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Amsterdam,Dunkerque,Dutch,Dunkerque,Lille
72,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
95,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
90,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
106,Provinces-Unies,1789,Flandre,Dunkerque,out,[101-200],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
105,Provinces-Unies,1789,Flandre,Dunkerque,out,[101-200],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
70,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
72,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
92,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
90,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
106,Provinces-Unies,1789,Flandre,Dunkerque,out,[101-200],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
72,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Rotterdam,Dunkerque,Dutch,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Dundée,Dunkerque,British,Dunkerque,Lille
58,France,1789,Flandre,Dunkerque,out,[51-100],Charente,Dunkerque,French,Dunkerque,Lille
200,Prusse,1789,Flandre,Dunkerque,out,[101-200],Stettin,Dunkerque,Prussian,Dunkerque,Lille
160,Etats-Unis d'Amérique,1789,Flandre,Dunkerque,out,[101-200],Rhode Island,Dunkerque,USA,Dunkerque,Lille
20,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Ransgate,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Hull,Dunkerque,British,Dunkerque,Lille
58,,1789,Flandre,Dunkerque,out,[51-100],Barmouth,Dunkerque,British,Dunkerque,Lille
75,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Glascow,Dunkerque,British,Dunkerque,Lille
65,,1789,Flandre,Dunkerque,out,[51-100],Pool,Dunkerque,British,Dunkerque,Lille
55,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
40,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
40,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
30,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
32,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
30,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
40,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Padstow,Dunkerque,British,Dunkerque,Lille
120,,1789,Flandre,Dunkerque,out,[101-200],Ostermeor [Osterrisør],Dunkerque,Danish,Dunkerque,Lille
45,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Yarmouth,Dunkerque,British,Dunkerque,Lille
50,Provinces-Unies,1789,Flandre,Dunkerque,out,[21-50],Terver,Dunkerque,Dutch,Dunkerque,Lille
65,Autriche,1789,Flandre,Dunkerque,out,[51-100],Ostende,Dunkerque,Austrian NL,Dunkerque,Lille
66,Autriche,1789,Flandre,Dunkerque,out,[51-100],Ostende,Dunkerque,Austrian NL,Dunkerque,Lille
150,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Lynn,Dunkerque,British,Dunkerque,Lille
150,Etats-Unis d'Amérique,1789,Flandre,Dunkerque,out,[101-200],Petersbourg,Dunkerque,USA,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Nordwyck,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Nordwyck,Dunkerque,Dutch,Dunkerque,Lille
70,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Scarborough,Dunkerque,British,Dunkerque,Lille
270,Etats-Unis d'Amérique,1789,Flandre,Dunkerque,out,[201-500],Portsmouth,Dunkerque,USA,Dunkerque,Lille
50,Prusse,1789,Flandre,Dunkerque,out,[21-50],Norden,Dunkerque,Prussian,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Noortwick,Dunkerque,Dutch,Dunkerque,Lille
65,France,1789,Flandre,Dunkerque,out,[51-100],Noirmoutier,Dunkerque,French,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Dundee,Dunkerque,British,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Noortwick,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Noorswick,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Noordwyck,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Noordwick,Dunkerque,Dutch,Dunkerque,Lille
280,Grande-Bretagne,1789,Flandre,Dunkerque,out,[201-500],Newcastle,Dunkerque,British,Dunkerque,Lille
75,France,1789,Flandre,Dunkerque,out,[51-100],Paimpol,Dunkerque,French,Dunkerque,Lille
80,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Chichester,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Harwich,Dunkerque,British,Dunkerque,Lille
65,France,1789,Flandre,Dunkerque,out,[51-100],Ile Dieu,Dunkerque,French,Dunkerque,Lille
138,France,1789,Flandre,Dunkerque,out,[101-200],Nantes,Dunkerque,French,Dunkerque,Lille
77,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Newcastle,Dunkerque,British,Dunkerque,Lille
70,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Sarboroug,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Newcastle,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
125,Danemark,1789,Flandre,Dunkerque,out,[101-200],Netteroé  [Nøtterøy],Dunkerque,Danish/Norwegian,Dunkerque,Lille
125,Danemark,1789,Flandre,Dunkerque,out,[101-200],Netteroe [Nøtterøy],Dunkerque,Danish/Norwegian,Dunkerque,Lille
200,Autriche,1789,Flandre,Dunkerque,out,[101-200],Ostende,Dunkerque,Austrian NL,Dunkerque,Lille
75,France,1789,Flandre,Dunkerque,out,[51-100],Noirmoutier,Dunkerque,French,Dunkerque,Lille
100,France,1789,Flandre,Dunkerque,out,[51-100],Nantes,Dunkerque,French,Dunkerque,Lille
170,Provinces-Unies,1789,Flandre,Dunkerque,out,[101-200],Amsterdam,Dunkerque,Dutch,Dunkerque,Lille
155,Danemark,1789,Flandre,Dunkerque,out,[101-200],Song,Dunkerque,Danish/Norwegian,Dunkerque,Lille
100,Danemark,1789,Flandre,Dunkerque,out,[51-100],Molde,Dunkerque,Danish/Norwegian,Dunkerque,Lille
230,France,1789,Flandre,Dunkerque,out,[201-500],Dunkerque,Dunkerque,French,Dunkerque,Lille
180,France,1789,Flandre,Dunkerque,out,[101-200],Dunkerque,Dunkerque,French,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Margate,Dunkerque,British,Dunkerque,Lille
80,France,1789,Flandre,Dunkerque,out,[51-100],Saint Malo,Dunkerque,French,Dunkerque,Lille
60,France,1789,Flandre,Dunkerque,out,[51-100],Marennes,Dunkerque,French,Dunkerque,Lille
50,France,1789,Flandre,Dunkerque,out,[21-50],Marennes,Dunkerque,French,Dunkerque,Lille
95,France,1789,Flandre,Dunkerque,out,[51-100],Brest,Dunkerque,French,Dunkerque,Lille
44,France,1789,Flandre,Dunkerque,out,[21-50],Conquet,Dunkerque,French,Dunkerque,Lille
95,France,1789,Flandre,Dunkerque,out,[51-100],Quimper,Dunkerque,French,Dunkerque,Lille
59,France,1789,Flandre,Dunkerque,out,[51-100],Brest,Dunkerque,French,Dunkerque,Lille
85,France,1789,Flandre,Dunkerque,out,[51-100],Saint Malo,Dunkerque,French,Dunkerque,Lille
60,France,1789,Flandre,Dunkerque,out,[51-100],Marennes,Dunkerque,French,Dunkerque,Lille
58,France,1789,Flandre,Dunkerque,out,[51-100],Boursefranc,Dunkerque,French,Dunkerque,Lille
90,France,1789,Flandre,Dunkerque,out,[51-100],Dunkerque,Dunkerque,French,Dunkerque,Lille
90,France,1789,Flandre,Dunkerque,out,[51-100],Dunkerque,Dunkerque,French,Dunkerque,Lille
65,France,1789,Flandre,Dunkerque,out,[51-100],Argenton,Dunkerque,French,Dunkerque,Lille
140,Danemark,1789,Flandre,Dunkerque,out,[101-200],Mandahl,Dunkerque,Danish/Norwegian,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Malden,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Malden,Dunkerque,British,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maesluys,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maesluys,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maesluys,Dunkerque,Dutch,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maesluys,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maeslays,Dunkerque,Dutch,Dunkerque,Lille
12,Provinces-Unies,1789,Flandre,Dunkerque,out,[1-20],Maerluys,Dunkerque,Dutch,Dunkerque,Lille
25,Autriche,1789,Flandre,Dunkerque,out,[21-50],Ostende,Dunkerque,Austrian NL,Dunkerque,Lille
130,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Lynn,Dunkerque,British,Dunkerque,Lille
60,France,1789,Flandre,Dunkerque,out,[51-100],Lorient,Dunkerque,French,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Lynn,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Lydd,Dunkerque,British,Dunkerque,Lille
150,France,1789,Flandre,Dunkerque,out,[101-200],Vannes,Dunkerque,French,Dunkerque,Lille
60,France,1789,Flandre,Dunkerque,out,[51-100],Lorient,Dunkerque,French,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Portsmouth,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
32,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
27,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Londres,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
100,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Glascow,Dunkerque,British,Dunkerque,Lille
35,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Londres,Dunkerque,British,Dunkerque,Lille
65,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Padstow,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
52,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
100,Provinces-Unies,1789,Flandre,Dunkerque,out,[51-100],Amsterdam,Dunkerque,Dutch,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
92,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
180,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Lynn,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
300,Grande-Bretagne,1789,Flandre,Dunkerque,out,[201-500],Londres,Dunkerque,British,Dunkerque,Lille
12,Grande-Bretagne,1789,Flandre,Dunkerque,out,[1-20],Londres,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Londres,Dunkerque,British,Dunkerque,Lille
60,Grande-Bretagne,1789,Flandre,Dunkerque,out,[51-100],Falmouth,Dunkerque,British,Dunkerque,Lille
110,Grande-Bretagne,1789,Flandre,Dunkerque,out,[101-200],Londres,Dunkerque,British,Dunkerque,Lille
35,Grande-Bretagne,1789,Flandre,Dunkerque,out,[21-50],Londres,Dunkerque,British,Dunkerque,Lille
